loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
17975.0, 36 months,13.99,614.26,C,C4,Clerk,8 years,RENT,41000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,24.47,Aug-2001,5.0,0.0,12439.0,97.2,11.0,f,INDIVIDUAL,0.0,0.0,"262 Roy Mission Apt. 846
West Nicholaschester, NJ 05113"
30000.0, 60 months,12.29,671.74,C,C1,Nurse manager,4 years,MORTGAGE,91500.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,19.06,Dec-1992,28.0,0.0,30852.0,22.4,46.0,w,INDIVIDUAL,4.0,0.0,"2820 Thompson Wall
Websterport, ID 48052"
3000.0, 36 months,7.89,93.86,A,A5,PASTOR,10+ years,MORTGAGE,50000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,16.08,Jul-2001,13.0,0.0,3999.0,23.7,37.0,w,INDIVIDUAL,7.0,0.0,"034 Richard Bypass
Evanschester, GA 00813"
18000.0, 36 months,7.9,563.23,A,A4,,10+ years,MORTGAGE,80000.0,Source Verified,May-2013,Fully Paid,debt_consolidation,happyeverafter,10.49,Feb-1989,8.0,0.0,25096.0,90.3,12.0,w,INDIVIDUAL,1.0,0.0,"84990 Hudson Cliff
West Victoria, AR 00813"
11500.0, 36 months,7.9,359.84,A,A4,Ahmuty Demers & McManus,6 years,MORTGAGE,55000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Debt Consolidation,6.7,Oct-1995,15.0,1.0,14418.0,31.0,31.0,f,INDIVIDUAL,1.0,0.0,"50874 Wheeler Station Suite 689
Courtneytown, CT 22690"
16000.0, 60 months,13.33,366.76,C,C3,Facilities Coordinator,4 years,RENT,52000.0,Verified,Jul-2015,Charged Off,car,Car financing,27.53,Dec-1996,8.0,0.0,7423.0,64.5,15.0,w,INDIVIDUAL,0.0,0.0,"1919 Mcdaniel Lake
Jonesfurt, RI 93700"
8000.0, 36 months,14.65,275.96,C,C5,Xray Technician,7 years,MORTGAGE,67000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,22.88,Apr-2009,11.0,0.0,10078.0,47.3,21.0,f,INDIVIDUAL,1.0,0.0,"Unit 1612 Box 6241
DPO AA 22690"
16000.0, 60 months,15.59,385.62,D,D1,respiratory therapist,8 years,OWN,90000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,12.35,Dec-1998,19.0,0.0,15994.0,58.8,42.0,w,INDIVIDUAL,7.0,0.0,"2399 Nolan Trafficway Suite 055
West Rebeccashire, MN 00813"
5000.0, 36 months,6.49,153.23,A,A2,Truck Driver,10+ years,MORTGAGE,60000.0,Not Verified,Nov-2014,Fully Paid,car,Car financing,15.9,Feb-2003,6.0,0.0,0.0,0.0,18.0,f,INDIVIDUAL,1.0,0.0,"8282 Mario Trace Apt. 572
New Danny, ID 70466"
25000.0, 60 months,21.97,690.05,E,E5,Northern Trust,10+ years,MORTGAGE,120000.0,Verified,May-2012,Fully Paid,debt_consolidation,Credit Card Payoff,13.43,Jan-1995,8.0,0.0,23613.0,95.6,12.0,f,INDIVIDUAL,2.0,0.0,"26298 Paul Lakes
Tinamouth, MI 48052"
4800.0, 36 months,13.67,163.29,B,B5,Inventory Planner,5 years,MORTGAGE,50100.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Chase repay,31.28,Oct-2003,17.0,1.0,6588.0,87.8,25.0,w,INDIVIDUAL,1.0,1.0,"32263 Lauren Shores Suite 049
Douglasmouth, VT 22690"
8500.0, 36 months,9.99,274.24,B,B3,Assistant Branch Manager,7 years,RENT,55000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,17.87,Jul-2006,15.0,0.0,14469.0,41.9,23.0,f,INDIVIDUAL,0.0,0.0,"167 Phillips Forge Apt. 120
West Jason, DE 70466"
23200.0, 60 months,20.99,627.51,E,E4,Quality Assurance,10+ years,MORTGAGE,58000.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,22.7,Feb-2001,19.0,0.0,27162.0,63.5,63.0,w,INDIVIDUAL,0.0,0.0,"610 Miller Isle Suite 706
Joannemouth, RI 29597"
4500.0, 36 months,12.69,150.96,B,B5,united road services,6 years,RENT,60000.0,Not Verified,Oct-2011,Fully Paid,credit_card,Credit card refinance,13.5,Jan-1995,14.0,0.0,5044.0,53.4,27.0,f,INDIVIDUAL,,0.0,"260 Turner Prairie
Briannaburgh, RI 30723"
15000.0, 36 months,8.67,474.7,B,B1,Business Relationship Manager,3 years,MORTGAGE,86000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,7.59,Oct-1996,11.0,0.0,14318.0,52.6,17.0,f,INDIVIDUAL,2.0,0.0,"970 Dana Rue
Shawnmouth, NV 29597"
20000.0, 36 months,7.69,623.88,A,A4,Exec. V.P.,9 years,MORTGAGE,300000.0,Source Verified,Sep-2014,Fully Paid,home_improvement,Home improvement,11.19,Mar-1983,10.0,0.0,52628.0,80.8,35.0,w,INDIVIDUAL,6.0,0.0,"562 Martin Stream Apt. 306
Ericview, AL 70466"
5500.0, 36 months,13.33,186.2,C,C3,Desktop Administrator,10+ years,RENT,66125.0,Source Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,7.26,Aug-2000,6.0,0.0,3362.0,30.0,14.0,f,INDIVIDUAL,0.0,0.0,"2641 Weeks Mill
West Robinbury, CT 00813"
9850.0, 36 months,12.99,331.84,C,C2,VP of Finance,< 1 year,MORTGAGE,110000.0,Not Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,19.23,Dec-1999,13.0,0.0,52798.0,86.0,38.0,w,INDIVIDUAL,4.0,0.0,"Unit 8159 Box 7068
DPO AP 70466"
5000.0, 36 months,6.92,154.21,A,A4,RN,4 years,RENT,54000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,17.42,Aug-2009,20.0,0.0,2883.0,12.1,27.0,f,INDIVIDUAL,0.0,0.0,"024 Griffith Spurs
Williamsfort, NE 05113"
18000.0, 60 months,14.91,427.37,D,D2,Hyatt Hotels,5 years,RENT,82400.0,Verified,Jan-2011,Fully Paid,debt_consolidation,Elijah's debt consolidated,10.37,Mar-2001,7.0,0.0,2781.0,69.0,22.0,f,INDIVIDUAL,,0.0,"0551 West Mall
Lake Colleen, NY 48052"
14400.0, 36 months,7.66,448.99,A,A5,Controlled Automation,9 years,MORTGAGE,90000.0,Source Verified,Mar-2011,Fully Paid,car,Motorcycle,12.23,Nov-2004,8.0,0.0,29518.0,51.3,19.0,f,INDIVIDUAL,,0.0,"447 Glenda Island
Port George, NE 48052"
9600.0, 36 months,13.33,324.99,C,C3,Gymnastics Director,10+ years,RENT,55000.0,Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,26.05,Aug-2001,11.0,0.0,23022.0,64.3,23.0,w,INDIVIDUAL,0.0,0.0,"62193 Kara Flat
Lake Kimberlyton, DE 00813"
12000.0, 36 months,12.99,404.27,B,B4,Product Speiclist,< 1 year,MORTGAGE,90000.0,Not Verified,Oct-2013,Fully Paid,credit_card,Credit card refinancing,11.97,Mar-2007,10.0,0.0,7331.0,91.6,16.0,f,INDIVIDUAL,1.0,0.0,"056 Martin Prairie Apt. 876
North Mitchellstad, LA 05113"
7125.0, 36 months,9.99,229.88,B,B1,Administrative Assistant II,8 years,RENT,45000.0,Not Verified,Oct-2013,Fully Paid,debt_consolidation,Needed,20.6,Aug-2003,13.0,0.0,5931.0,25.8,33.0,f,INDIVIDUAL,0.0,0.0,"1020 Harris Divide Apt. 244
Byrdshire, NV 48052"
18000.0, 60 months,24.5,523.07,F,F3,Darling International,10+ years,MORTGAGE,45000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,pay off credit,7.33,Oct-2001,6.0,0.0,10093.0,96.1,10.0,w,INDIVIDUAL,1.0,0.0,"53020 William Square
Port Jessicamouth, MI 00813"
8400.0, 36 months,17.86,303.1,D,D5,Quality Assurance Chemist ,2 years,RENT,90000.0,Source Verified,Jul-2015,Fully Paid,house,Home buying,17.64,Oct-2000,12.0,0.0,7675.0,32.8,67.0,w,INDIVIDUAL,0.0,0.0,"83980 Stephen Forest Suite 956
Juanmouth, MA 05113"
11000.0, 36 months,11.44,362.43,B,B4,Director,3 years,MORTGAGE,70000.0,Not Verified,Dec-2014,Fully Paid,credit_card,Credit card refinancing,23.9,Sep-2003,22.0,1.0,12033.0,38.6,62.0,f,INDIVIDUAL,3.0,1.0,"8670 Anthony Mews
New Jennifer, PA 70466"
9800.0, 36 months,11.99,325.46,C,C1,Business Analyst,9 years,MORTGAGE,75700.0,Source Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,20.2,Nov-2002,16.0,3.0,6645.0,29.0,33.0,w,INDIVIDUAL,1.0,1.0,"9867 Felicia Stravenue
South Elizabeth, TN 48052"
20875.0, 60 months,24.99,612.59,F,F4,Correctional officer,10+ years,RENT,155000.0,Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,9.84,Mar-1993,11.0,0.0,13098.0,38.0,23.0,w,INDIVIDUAL,2.0,0.0,"00925 Wong Station Suite 254
East Paige, FL 70466"
4550.0, 36 months,13.98,155.47,C,C3,Accounts Payable ,7 years,RENT,72000.0,Not Verified,Jun-2014,Fully Paid,credit_card,Credit card refinancing,3.33,Apr-2002,6.0,1.0,3172.0,30.5,63.0,w,INDIVIDUAL,0.0,1.0,"USS Brown
FPO AP 70466"
8000.0, 36 months,16.99,285.19,D,D3,Sr Architect,1 year,RENT,175000.0,Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,18.69,Jul-1999,15.0,0.0,10574.0,80.7,52.0,f,INDIVIDUAL,0.0,0.0,"PSC 4048, Box 3619
APO AA 93700"
9000.0, 36 months,11.99,298.89,C,C1,social worker,10+ years,RENT,56000.0,Source Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,17.32,Sep-2003,7.0,1.0,4894.0,40.8,14.0,f,INDIVIDUAL,0.0,1.0,"40746 Brenda Mews Apt. 025
East Charlotte, AL 00813"
24000.0, 60 months,8.39,491.13,A,A5,Deputy Executive Director,10+ years,MORTGAGE,109000.0,Source Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,21.68,Aug-1998,17.0,0.0,40987.0,53.1,24.0,w,INDIVIDUAL,2.0,0.0,"56465 Miller Ridge Suite 945
Christopherchester, AZ 48052"
2000.0, 36 months,7.49,62.21,A,A4,,,RENT,30000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,11.92,Nov-1990,6.0,1.0,2108.0,36.3,29.0,f,INDIVIDUAL,2.0,1.0,"3281 Collins Flat Apt. 025
Hendersonburgh, WY 05113"
5350.0, 36 months,6.92,165.0,A,A4,sales,5 years,RENT,33000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,18.36,Apr-1998,10.0,1.0,3715.0,39.1,11.0,w,INDIVIDUAL,0.0,0.0,"271 Smith Point Suite 426
Woodbury, UT 00813"
17500.0, 36 months,7.62,545.33,A,A3,Senior Associate Brand Manager,1 year,RENT,104000.0,Not Verified,Oct-2013,Fully Paid,debt_consolidation,Grad Expense Consolidation Loan,17.0,Mar-2001,11.0,0.0,27250.0,70.8,26.0,w,INDIVIDUAL,1.0,0.0,"753 Wilson Stravenue Suite 328
West Amandachester, IL 00813"
5975.0, 36 months,10.99,195.59,B,B2,,10+ years,RENT,67500.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,3.18,May-2001,2.0,0.0,0.0,0.0,12.0,f,INDIVIDUAL,2.0,0.0,"79749 Chase Inlet
East Antonio, OR 29597"
24000.0, 60 months,16.49,589.91,D,D3,Reynolds Construction Management,4 years,RENT,90000.0,Verified,Aug-2011,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.53,Oct-1994,12.0,0.0,27797.0,49.5,34.0,f,INDIVIDUAL,,0.0,"937 Mcneil Rue
Austinview, MN 00813"
30000.0, 60 months,18.99,778.06,E,E1,Systems Engineer,1 year,RENT,90000.0,Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,15.93,Nov-2000,16.0,0.0,9913.0,64.8,40.0,w,INDIVIDUAL,0.0,0.0,"212 Warren Highway
Lake Davidburgh, OR 29597"
9000.0, 36 months,8.49,284.07,B,B1,Team memeber,10+ years,MORTGAGE,94000.0,Not Verified,Jan-2016,Fully Paid,credit_card,Credit card refinancing,9.52,May-2002,6.0,1.0,12766.0,69.0,11.0,w,INDIVIDUAL,2.0,1.0,"88879 Kent Plaza
South Steven, WV 05113"
27325.0, 60 months,20.49,731.42,E,E2,RN,5 years,MORTGAGE,90000.0,Verified,Apr-2014,Charged Off,home_improvement,Home improvement,19.97,Feb-2004,16.0,0.0,12040.0,41.8,23.0,w,INDIVIDUAL,0.0,0.0,"0495 Atkinson Oval Apt. 807
Port Erinville, MD 93700"
25000.0, 36 months,7.69,779.84,A,A4,Administrator/Owner,10+ years,MORTGAGE,95717.0,Source Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,9.63,Sep-1977,12.0,0.0,19890.0,60.6,29.0,f,INDIVIDUAL,2.0,0.0,"1643 Norton Shoal Apt. 362
Edwardchester, OH 00813"
16000.0, 36 months,11.99,531.36,B,B3,Information Technology Officer,9 years,OWN,90000.0,Source Verified,Oct-2013,Fully Paid,credit_card,Credit Card Reduction,5.17,Apr-2005,5.0,0.0,17640.0,58.0,9.0,w,INDIVIDUAL,0.0,0.0,"72831 Vasquez Passage
Jarvisside, AL 29597"
6150.0, 36 months,14.16,210.68,C,C2,Optician,10+ years,RENT,57000.0,Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,9.89,Aug-1997,6.0,0.0,7027.0,83.0,11.0,w,INDIVIDUAL,2.0,0.0,"88691 Paul Spring
Alexanderberg, RI 70466"
4800.0, 36 months,11.99,159.41,B,B3,South Texas Vo Tech,4 years,MORTGAGE,84000.0,Source Verified,Sep-2013,Fully Paid,major_purchase,Boat Loan for a 1999 Carolina Skiff,11.54,Apr-1999,6.0,0.0,0.0,0.0,26.0,w,INDIVIDUAL,3.0,0.0,"4543 Larry Circles Apt. 368
Port Kylie, KY 05113"
15225.0, 36 months,25.57,609.95,F,F5,Bindery Operator 2,10+ years,MORTGAGE,45000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,Debt consolidation,36.45,Jan-1997,9.0,0.0,20242.0,79.7,26.0,f,INDIVIDUAL,2.0,0.0,"Unit 4295 Box 6587
DPO AE 48052"
2700.0, 36 months,19.05,99.04,D,D4,,,RENT,10800.0,Verified,May-2013,Fully Paid,credit_card,Instance offer,10.44,Apr-2007,6.0,0.0,3108.0,32.0,11.0,f,INDIVIDUAL,0.0,0.0,"7757 Hammond Parks Apt. 832
Brianhaven, MA 05113"
16000.0, 36 months,13.68,544.36,C,C1,Lockheed Martin,10+ years,MORTGAGE,107152.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Debt consolidation,25.24,Nov-1995,19.0,0.0,19591.0,54.2,51.0,f,INDIVIDUAL,3.0,0.0,"16665 Velasquez Street
South Brittney, WI 05113"
10000.0, 36 months,10.74,326.16,B,B2,Walgreens,10+ years,MORTGAGE,125000.0,Source Verified,Apr-2012,Fully Paid,wedding,Wedding loan,25.81,Aug-1997,15.0,0.0,44558.0,21.8,36.0,f,INDIVIDUAL,3.0,0.0,"318 Charles Fall Suite 417
Pamelaburgh, NE 48052"
7000.0, 36 months,6.49,214.52,A,A2,Mechanic,8 years,RENT,80000.0,Not Verified,Jul-2014,Fully Paid,car,Car financing,9.65,Apr-2000,9.0,0.0,2345.0,3.5,17.0,w,INDIVIDUAL,0.0,0.0,"715 Jacob Square
Cruzberg, NV 30723"
1500.0, 36 months,12.69,50.32,C,C2,head custodian,9 years,RENT,24850.0,Not Verified,Mar-2015,Fully Paid,medical,Medical expenses,29.86,Dec-2010,4.0,1.0,576.0,30.3,11.0,w,INDIVIDUAL,0.0,0.0,"4008 Payne Expressway Apt. 621
North Tanya, TX 05113"
17050.0, 36 months,18.99,624.9,E,E1,Air Force,7 years,RENT,47500.0,Source Verified,Sep-2014,Fully Paid,debt_consolidation,Debt consolidation,29.27,Apr-2006,7.0,0.0,16125.0,84.4,23.0,w,INDIVIDUAL,0.0,0.0,"047 Thomas Views Suite 301
Port David, VA 29597"
35000.0, 60 months,17.57,880.61,D,D2,Lawyer,10+ years,MORTGAGE,270000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,Conslidate credit card debt to 1 payment,23.69,Sep-1993,12.0,0.0,617838.0,81.9,23.0,f,INDIVIDUAL,2.0,0.0,"Unit 3975 Box 0536
DPO AP 70466"
14000.0, 36 months,16.2,493.59,C,C4,Prescription Corporation of America,1 year,RENT,97000.0,Not Verified,Sep-2013,Fully Paid,debt_consolidation,DebtConsol,18.41,May-2000,25.0,0.0,25564.0,60.6,41.0,f,INDIVIDUAL,0.0,0.0,"0327 Joshua Path
Port Carolyn, MI 05113"
12150.0, 36 months,16.49,430.11,D,D3,mechanic,3 years,RENT,65000.0,Not Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,11.82,Feb-2009,12.0,0.0,9827.0,44.0,15.0,f,INDIVIDUAL,0.0,0.0,"912 Wheeler Estate Apt. 159
Jimenezmouth, UT 30723"
8000.0, 36 months,15.95,281.06,D,D4,INP-E,4 years,OWN,70000.0,Verified,Jul-2010,Fully Paid,wedding,Wedding Loan,8.49,Jan-2007,3.0,0.0,17524.0,70.1,4.0,f,INDIVIDUAL,,0.0,"46887 Megan Camp Apt. 749
West Stephen, ID 30723"
8400.0, 36 months,15.22,292.1,C,C3,Marin General Hospital,1 year,RENT,90000.0,Not Verified,Aug-2013,Fully Paid,medical,Help Paying For Medical Treatment Bills,10.37,Aug-1994,7.0,0.0,15678.0,45.2,16.0,w,INDIVIDUAL,0.0,0.0,"262 Maldonado Green Apt. 184
Jenniferstad, NV 70466"
14400.0, 60 months,18.25,367.63,E,E1,Account administration ,7 years,OWN,35000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,31.0,Jul-2006,9.0,0.0,7547.0,29.7,23.0,f,INDIVIDUAL,0.0,0.0,"972 Tiffany Tunnel
Lake Holly, HI 30723"
28000.0, 36 months,6.89,863.16,A,A3,Vice President ,< 1 year,RENT,305000.0,Source Verified,Jul-2015,Fully Paid,home_improvement,Home improvement,11.89,Nov-1999,22.0,0.0,134502.0,4.3,71.0,w,INDIVIDUAL,2.0,0.0,"6099 Courtney Way Suite 419
Lisaburgh, OH 70466"
4200.0, 60 months,15.88,101.87,C,C4,UPS,10+ years,OWN,70000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Debt consolidation,1.73,Jun-2004,4.0,0.0,2743.0,63.8,10.0,f,INDIVIDUAL,1.0,0.0,"734 Tyler Points Suite 328
South Daniel, VT 05113"
27450.0, 60 months,18.84,709.66,E,E2,Manager,10+ years,RENT,93000.0,Source Verified,Mar-2015,Charged Off,credit_card,Credit card refinancing,32.43,Nov-2003,21.0,0.0,17616.0,34.4,31.0,w,INDIVIDUAL,0.0,0.0,"76429 Patton Plains Apt. 990
Clarkmouth, CO 70466"
8000.0, 36 months,12.69,268.36,C,C2,Systems Administrator,1 year,MORTGAGE,64000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,16.14,Oct-2008,11.0,0.0,11020.0,46.9,21.0,f,INDIVIDUAL,2.0,0.0,"73894 Walter Via
Peterfort, VA 70466"
12000.0, 36 months,7.9,375.49,A,A4,Mitsubishi Power Systems,5 years,MORTGAGE,66000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,Debt Consolidating,13.76,Sep-2003,8.0,0.0,2548.0,38.0,17.0,f,INDIVIDUAL,1.0,0.0,"497 David Plain
Michaelafurt, CA 48052"
3000.0, 36 months,14.79,103.69,C,C4,city of seattle,5 years,MORTGAGE,44160.0,Not Verified,Jul-2011,Fully Paid,home_improvement,Home Improvement Loan,18.99,Oct-1997,6.0,0.0,12395.0,99.2,25.0,f,INDIVIDUAL,,0.0,"27673 Romero Canyon Suite 384
Santiagobury, UT 30723"
17000.0, 60 months,16.49,417.85,D,D3,UPS,10+ years,MORTGAGE,100000.0,Verified,May-2011,Charged Off,credit_card,Restructure Debt,23.59,Jan-1999,17.0,0.0,42622.0,54.8,47.0,f,INDIVIDUAL,,0.0,"741 Jones Point
West Melissahaven, MT 22690"
7200.0, 36 months,7.26,223.18,A,A4,assistant controller,3 years,RENT,135000.0,Source Verified,May-2015,Fully Paid,credit_card,Credit card refinancing,6.2,Jan-2000,13.0,0.0,16800.0,45.5,27.0,f,INDIVIDUAL,0.0,0.0,"0473 Jared Meadows Suite 794
Smithshire, NE 30723"
5325.0, 36 months,14.99,184.57,C,C5,admin assistant,5 years,RENT,33000.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,18.44,Jul-2002,4.0,1.0,2336.0,74.0,34.0,w,INDIVIDUAL,2.0,1.0,"1000 Walton Falls
West John, TN 30723"
9000.0, 36 months,14.35,309.14,C,C4,"MAXIMUS, INC",2 years,RENT,40020.0,Verified,Jun-2010,Fully Paid,moving,Moving Loan ,3.48,Mar-2005,6.0,0.0,4307.0,62.4,8.0,f,INDIVIDUAL,,0.0,"29179 Stacy Village
Mackport, ME 22690"
12000.0, 36 months,8.9,381.04,A,A5,Nordstrom Inc.,4 years,RENT,42000.0,Not Verified,Sep-2013,Fully Paid,debt_consolidation,personal loan,8.2,Jan-1995,13.0,0.0,10801.0,30.7,29.0,f,INDIVIDUAL,0.0,0.0,"20008 Alexandra Alley Apt. 674
Turnerview, ID 29597"
9950.0, 36 months,11.14,326.42,B,B2,Follett Library Resources,6 years,RENT,29483.0,Not Verified,Apr-2013,Charged Off,debt_consolidation,payoffmostdebt,13.76,Jan-1998,8.0,1.0,4752.0,30.1,21.0,f,INDIVIDUAL,0.0,1.0,"28148 Ferrell Wells
Henryborough, TX 30723"
12000.0, 60 months,20.2,319.27,D,D5,Teacher,10+ years,RENT,59000.0,Source Verified,Nov-2013,Fully Paid,credit_card,Paying down credit card debt,24.31,Oct-1998,24.0,0.0,8389.0,84.7,44.0,f,INDIVIDUAL,0.0,0.0,"398 Gonzalez Causeway Suite 576
Reidfurt, SC 30723"
8225.0, 36 months,14.48,283.04,C,C5,Estimator,5 years,OWN,65000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,21.94,Jan-1990,14.0,0.0,3098.0,39.2,42.0,f,INDIVIDUAL,0.0,0.0,"75857 Briana Vista
South Maria, HI 00813"
18000.0, 60 months,14.49,423.42,C,C4,Designer- Director,1 year,RENT,80000.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,7.71,Nov-2002,7.0,1.0,10644.0,56.0,21.0,w,INDIVIDUAL,0.0,1.0,"945 Emily Shoals Apt. 864
Davidside, PA 29597"
7200.0, 36 months,13.35,243.82,C,C2,head clerk,10+ years,MORTGAGE,40000.0,Verified,May-2014,Charged Off,debt_consolidation,Debt consolidation,18.54,Oct-1991,10.0,1.0,3940.0,69.0,26.0,f,INDIVIDUAL,2.0,1.0,"448 Joshua Key Apt. 764
East Tinaberg, DC 93700"
6000.0, 36 months,11.47,197.78,B,B5,Programmer ,10+ years,OWN,58000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,11.09,Aug-2006,7.0,0.0,3642.0,51.3,8.0,f,INDIVIDUAL,0.0,0.0,"89748 Briggs Meadow Suite 944
Port Davidborough, NM 22690"
3200.0, 36 months,21.49,121.37,E,E3,Fischer's Paving llc,4 years,OWN,20000.0,Source Verified,Apr-2013,Charged Off,other,Other,16.44,Oct-2002,4.0,0.0,3575.0,29.8,7.0,f,INDIVIDUAL,0.0,0.0,"5644 Jonathan Landing Apt. 400
Kevinhaven, OH 30723"
20000.0, 36 months,14.98,693.12,C,C3,Chart Analyst,10+ years,RENT,50000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Mistake Fixer,12.36,Jul-1987,10.0,0.0,17901.0,61.7,31.0,f,INDIVIDUAL,0.0,0.0,"3506 Griffith Prairie Apt. 593
Adamview, AK 70466"
3450.0, 36 months,23.13,133.79,F,F2,maintenance supervisor ,7 years,RENT,29000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,6.62,Aug-2007,5.0,0.0,5977.0,89.2,6.0,w,INDIVIDUAL,0.0,0.0,"9935 Herrera Cliff
Port Ashleyton, UT 93700"
18000.0, 36 months,8.39,567.3,A,A5,Law Librarian,10+ years,RENT,80000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,12.23,Apr-2002,4.0,0.0,4595.0,22.4,33.0,w,INDIVIDUAL,0.0,0.0,"315 Mclaughlin Spring
South Eddie, CT 05113"
31200.0, 60 months,14.85,739.8,C,C5,Nurse Practitioner,3 years,MORTGAGE,120000.0,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,22.07,Dec-1996,12.0,0.0,29659.0,62.0,25.0,w,INDIVIDUAL,3.0,0.0,"06526 Amy Prairie Suite 088
Johnborough, PA 30723"
15000.0, 36 months,14.09,513.33,B,B5,Lighthouse Ministries International,5 years,OWN,40000.0,Verified,Apr-2013,Fully Paid,debt_consolidation,My Debt Consolidation,24.84,Aug-2005,6.0,0.0,10086.0,68.1,10.0,w,INDIVIDUAL,0.0,0.0,"USNV Garcia
FPO AA 70466"
8000.0, 36 months,12.85,268.98,B,B4,Market Analyst,6 years,RENT,40000.0,Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,31.08,Nov-2003,30.0,0.0,6615.0,49.4,35.0,w,INDIVIDUAL,0.0,0.0,"1626 Wilkins Ford Apt. 090
South Jessica, NM 05113"
7800.0, 36 months,6.03,237.4,A,A1,Business Technical Analyst 3,5 years,RENT,74000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,13.36,Sep-2004,11.0,0.0,4553.0,20.1,24.0,w,INDIVIDUAL,0.0,0.0,"80286 Banks Highway
Cantrellberg, NM 70466"
15000.0, 60 months,13.35,343.99,C,C2,,,MORTGAGE,58000.0,Source Verified,Jun-2014,Charged Off,home_improvement,Home improvement,20.38,Jul-1991,10.0,0.0,16098.0,64.7,26.0,w,INDIVIDUAL,1.0,0.0,"7658 Monica Summit
East Edward, WI 30723"
9600.0, 36 months,13.53,325.92,B,B5,Advanced Technical specialist,10+ years,RENT,70000.0,Not Verified,Dec-2013,Fully Paid,credit_card,Pay credit cards,11.81,Aug-1996,15.0,0.0,11827.0,73.3,29.0,w,INDIVIDUAL,1.0,0.0,"2311 Cheryl View Apt. 857
Shanehaven, CT 70466"
13650.0, 60 months,18.92,353.49,D,D4,2nd Van Driver,< 1 year,MORTGAGE,40000.0,Not Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,26.13,Dec-1995,17.0,0.0,6052.0,21.5,40.0,w,INDIVIDUAL,4.0,0.0,"93559 Hood Street
Lake Jessica, NJ 30723"
6500.0, 36 months,8.9,206.4,A,A5,Sierra Blanca Christian Academy,2 years,OWN,39500.0,Not Verified,Sep-2013,Fully Paid,credit_card,Credit card refinancing,25.43,Nov-1997,9.0,0.0,6532.0,46.3,21.0,f,INDIVIDUAL,4.0,0.0,"58921 John Field
Johnsonport, MN 70466"
